0.000391, 0.0196499
0.000392, 0.0194534
0.000393, 0.0192589
0.000394, 0.0190663
0.000395, 0.0188756
0.000396, 0.0186869
0.000397, 0.0185
0.000398, 0.018315
0.000399, 0.0181319
0.0004, 0.0179506
0.000401, 0.017771
0.000402, 0.0175933
0.000403, 0.0174174
0.000404, 0.0172432
0.000405, 0.0170708
0.000406, 0.0169001
0.000407, 0.0167311
0.000408, 0.0165638
0.000409, 0.0163981
0.00041, 0.0162342
0.000411, 0.0160718
0.000412, 0.0159111
0.000413, 0.015752
0.000414, 0.0155945
0.000415, 0.0154385
0.000416, 0.0152841
0.000417, 0.0151313
0.000418, 0.01498
0.000419, 0.0148302
0.00042, 0.0146819
0.000421, 0.0145351
0.000422, 0.0143897
0.000423, 0.0142458
0.000424, 0.0141034
0.000425, 0.0139623
0.000426, 0.0138227
0.000427, 0.0136845
0.000428, 0.0135476
0.000429, 0.0134122
0.00043, 0.013278
0.000431, 0.0131453
0.000432, 0.0130138
0.000433, 0.0128837
0.000434, 0.0127548
0.000435, 0.0126273
0.000436, 0.012501
0.000437, 0.012376
0.000438, 0.0122522
0.000439, 0.0121297
0.00044, 0.0120084
0.000441, 0.0118883
0.000442, 0.0117694
0.000443, 0.0116518
0.000444, 0.0115352
0.000445, 0.0114199
0.000446, 0.0113057
0.000447, 0.0111926
0.000448, 0.0110807
0.000449, 0.0109699
0.00045, 0.0108602
0.000451, 0.0107516
0.000452, 0.0106441
0.000453, 0.0105376
0.000454, 0.0104323
0.000455, 0.0103279
0.000456, 0.0102247
0.000457, 0.0101224
0.000458, 0.0100212
0.000459, 0.00992097
0.00046, 0.00982176
0.000461, 0.00972355
0.000462, 0.00962631
0.000463, 0.00953005
0.000464, 0.00943475
0.000465, 0.0093404
0.000466, 0.009247
0.000467, 0.00915453
0.000468, 0.00906298
0.000469, 0.00897235
0.00047, 0.00888263
0.000471, 0.0087938
0.000472, 0.00870586
0.000473, 0.0086188
0.000474, 0.00853262
0.000475, 0.00844729
0.000476, 0.00836282
0.000477, 0.00827919
0.000478, 0.0081964
0.000479, 0.00811443
0.00048, 0.00803329
0.000481, 0.00795296
0.000482, 0.00787343
0.000483, 0.00779469
0.000484, 0.00771675
0.000485, 0.00763958
0.000486, 0.00756318
0.000487, 0.00748755
0.000488, 0.00741268
0.000489, 0.00733855
0.00049, 0.00726516
0.000491, 0.00719251
0.000492, 0.00712059
0.000493, 0.00704938
0.000494, 0.00697889
0.000495, 0.0069091
0.000496, 0.00684001
